1;16
1;16
1;15
6;20
8;20
31;19
37;30
37;28
47;23
30;40
34;51
35;52
37;50
42;52
51;45
42;50
42;34
42;32
42;34
42;34
42;34
42;36
40;36
39;36
39;31
39;31
39;31
39;31
39;34
39;34
41;38
40;31
39;31
39;39
42;55
43;66
43;69
40;64
43;67
45;73
50;84
52;80
52;80
52;78
52;76
52;75
52;74
60;73
60;73
60;73
60;72
54;71
54;70
54;68
60;59
55;60
50;52
56;62
56;60
56;58
56;57
56;59
56;57
53;54
53;54
53;55
50;54
54;80
56;95
70;88
71;103
65;100
65;94
64;85
62;80
62;80
64;82
65;86
65;85
55;74
50;54
40;54
35;34
35;31
35;31
35;36
35;39
35;42
35;40
35;40
32;35
32;44
20;40
20;39
0;35
0;30
0;25
0;22
0;12
0;9
0;6
0;4
0;3
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
0;0
