5.8286
5.8185
5.8953
5.9182
5.9610
5.9610
5.9742
5.9742
5.9669
5.9400
5.9073
5.8806
5.8806
5.8493
5.8493
5.8485
5.7945
5.8451
5.8368
5.8368
5.8087
5.8087
5.7723
5.7499
5.7765
5.7863
5.7863
5.7895
5.7895
5.7303
5.7118
5.7174
5.7278
5.7278
5.7836
5.7836
5.7638
5.7657
5.8306
5.8636
5.8636
5.8609
5.8609
5.7983
5.7939
5.7577
5.6913
5.6913
5.6841
5.6841
5.6717
5.6362
5.6044
5.6416
5.6416
5.5725
5.5725
5.5783
5.5775
5.5700
5.5743
5.5743
5.5318
5.5318
5.5799
5.5650
5.6322
5.6672
5.6672
5.6130
5.6130
5.7001
5.6405
5.6402
5.5789
5.5789
5.5513
5.5513
5.5633
5.5822
5.5797
5.5855
5.5855
5.6118
5.6118
5.6192
5.5837
5.5135
5.5198
5.5198
5.4919
5.4919
5.4998
5.4441
5.4733
5.4177
5.4177
5.4126
5.4126
5.4437
5.4247
5.4566
5.4035
5.4035
5.4557
5.4557
5.4283
5.3889
5.3889
5.3226
5.3226
5.3226
5.3226
5.3226
5.3099
5.2785
5.2369
5.2369
5.2436
5.2436
5.2771
5.2889
5.3530
5.4789
5.4789
5.4640
5.4640
5.4349
5.4252
5.5119
5.4905
5.4905
5.5625
5.5625
5.5703
5.5781
5.5188
5.4983
5.4983
5.5974
5.5974
5.5636
5.5612
5.4983
5.4462
5.4462
5.4292
5.4292
5.3938
5.3658
5.3736
5.3814
5.3814
5.3600
5.3600
5.3505
5.3981
5.3873
5.4228
5.4228
5.4095
5.4094999999999995
5.3962
5.4716
5.5923
5.5147
5.5147
5.5683
5.5683
5.5048
5.4640
5.4904
5.4729
5.4729
5.4801
5.4801
5.4709
5.4111
5.3882
5.3769
5.3769
5.3521
5.3521
5.3610
5.4243
5.4341
5.4381
5.4381
5.5094
5.5094
5.5614
5.5678
5.5189
5.5609
5.5609
5.6013
5.6013
5.5523
5.4931
5.4669
5.3975
5.3975
5.4044
5.4044
5.3607
5.3728
5.4169
5.4257
5.4257
5.3371
5.3371
5.3959
5.3720
5.4399
5.4991
5.4991
5.4608
5.4608
5.4878
5.4364
5.5296
5.4919
5.4919
5.5004
5.5004
5.4770
5.3868
5.4308
5.4623
5.4623
5.4368
5.4368
5.3990
5.4337
5.3993
5.3975
5.3975
5.3662
5.3662
5.3965
5.3561
5.3798
5.3851
5.3851
5.4315
5.4315
5.3880
5.3737
5.3820
5.4509
5.4509
5.5584
5.5584
5.6632
5.6421
5.6075
5.6235
5.6235
5.6748
5.6748
5.6612
5.6886
5.8202
5.8716
5.8716
5.7970
5.7970
5.7368
5.7333
5.7606
5.8417
5.8723
5.9449
5.8563
5.8968
5.8062
5.8062
5.7401
5.7401
5.7184
5.6538
5.6509
5.6098
5.6098
5.6127
5.6127
5.6745
5.5937
5.5830
5.5849
5.5849
5.5510
5.5510
5.5220
5.5145
5.4538
5.4184
5.4184
5.5007
5.5007
5.6931
5.6184
5.6059
5.6371
5.6371
5.6378
5.6378
5.6027
5.6954
5.6860
5.6791
5.6791
5.6768
5.6768
5.7641
5.7794
5.8016
5.7602
5.7602
5.8259
5.8259
5.7813
5.8404
5.8558
5.9234
5.9234
5.8702
5.8702
5.8859
5.7781
5.7686
5.7479
5.7479
5.7477
5.7477
5.7608
5.7513
5.7301
5.7360
5.7360
5.8120
5.8120
5.8501
5.9771
5.9663
5.9564
5.9564
5.9418
5.9418
5.8957
5.9384
5.9508
5.9600
5.9600
5.96205
5.96205
5.9641
5.9653
6.0315
5.9927
5.9946
5.9436
5.9473
5.9870
6.0070
6.0070
6.0159
6.0159
5.9771
6.0155
6.0278
6.0238
6.0238
6.0545
6.0545
5.9918
6.0046
5.9345
5.9371
5.9371
5.8881
5.8881
5.8748
5.9361
5.8170
5.8159
5.8159
5.8589
5.8589
5.8106
5.8095
5.8408
5.8085
5.8085
5.8216
5.8216
5.8129
5.7473
5.7420
5.7760
5.7760
5.7122
5.7122
5.7218
5.7505
5.8169
5.6976
5.6976
5.6445
5.6445
5.6875
5.6689
5.6173
5.5760
5.5760
5.6002
5.6002
5.5597
5.5349
5.5349
5.5758
5.5758
5.6144
5.6144
5.6127
5.6127
5.6656
5.6768
5.6041
5.6554
5.6554
5.7013
5.7013
5.7069
5.7778
5.7950
5.7548
5.7548
5.7418
5.7418
5.7630
5.7546
5.7902
5.7680
5.7680
5.7314
5.7314
5.6784
5.7067
5.7505
5.6933
5.6933
5.6690
5.6690
5.6778
5.7409
5.7409
5.7812
5.7812
5.7812
5.7812
5.7812
5.7909
5.7858
5.7796
5.7796
5.7993
5.7993
5.7474
5.7683
5.7684
5.7209
5.7209
5.7566
5.7566
5.7416
5.7266
5.7333
5.7359
5.7359
5.7420
5.7420
5.74685
5.7517
5.7460
5.7577
5.7577
5.8033
5.8033
5.8046
5.8402
5.8310
5.8572
5.8572
5.9018
5.9018
5.9320
5.9829
5.977650000000001
5.9724
5.9724
5.9816
5.9816
5.9301
5.9823
6.0014
6.0187
6.0187
6.01205
6.01205
6.0054
6.0416
6.0659
6.1471
