05/07/13;251,5;;;;;;;;;;;;;;;;;
06/07/13;231,29;;;;;;;;;;;;;;;;;
07/07/13;230,8;;;;;;;;;;;;;;;;;
08/07/13;257,46;;;;;;;;;;;;;;;;;
09/07/13;253,1;;;;;;;;;;;;;;;;;
10/07/13;244,2;;;;;;;;;;;;;;;;;
11/07/13;259,58;;;;;;;;;;;;;;;;;
12/07/13;266,26;;;;;;;;;;;;;;;;;
13/07/13;256,15;;;;;;;;;;;;;;;;;
14/07/13;243,24;;;;;;;;;;;;;;;;;
15/07/13;265,38;;;;;;;;;;;;;;;;;
16/07/13;274,57;;;;;;;;;;;;;;;;;
17/07/13;284,54;;;;;;;;;;;;;;;;;
18/07/13;282,94;;;;;;;;;;;;;;;;;
19/07/13;271,27;;;;;;;;;;;;;;;;;
20/07/13;269,88;;;;;;;;;;;;;;;;;
21/07/13;267,7;;;;;;;;;;;;;;;;;
22/07/13;285,84;;;;;;;;;;;;;;;;;
23/07/13;284,17;;;;;;;;;;;;;;;;;
24/07/13;290,6;;;;;;;;;;;;;;;;;
25/07/13;288,92;;;;;;;;;;;;;;;;;
26/07/13;287,77;;;;;;;;;;;;;;;;;
27/07/13;275,91;;;;;;;;;;;;;;;;;
28/07/13;260,86;;;;;;;;;;;;;;;;;
29/07/13;286,57;;;;;;;;;;;;;;;;;
30/07/13;278,94;;;;;;;;;;;;;;;;;
31/07/13;278,23;;;;;;;;;;;;;;;;;
01/08/13;285,23;;;;;;;;;;;;;;;;;
02/08/13;275,92;;;;;;;;;;;;;;;;;
03/08/13;263,24;;;;;;;;;;;;;;;;;
04/08/13;268,7;;;;;;;;;;;;;;;;;
05/08/13;275,92;;;;;;;;;;;;;;;;;
06/08/13;279,27;;;;;;;;;;;;;;;;;
07/08/13;283,67;;;;;;;;;;;;;;;;;
08/08/13;286,23;;;;;;;;;;;;;;;;;
09/08/13;283,5;;;;;;;;;;;;;;;;;
10/08/13;269,42;;;;;;;;;;;;;;;;;
11/08/13;261,83;;;;;;;;;;;;;;;;;
12/08/13;282,22;;;;;;;;;;;;;;;;;
13/08/13;275,74;;;;;;;;;;;;;;;;;
14/08/13;270,46;;;;;;;;;;;;;;;;;
15/08/13;274,8;;;;;;;;;;;;;;;;;
16/08/13;271,37;;;;;;;;;;;;;;;;;
17/08/13;262,14;;;;;;;;;;;;;;;;;
18/08/13;234,06;;;;;;;;;;;;;;;;;
19/08/13;290,03;;;;;;;;;;;;;;;;;
20/08/13;289,34;;;;;;;;;;;;;;;;;
21/08/13;291,25;;;;;;;;;;;;;;;;;
22/08/13;296,83;;;;;;;;;;;;;;;;;
23/08/13;293,66;;;;;;;;;;;;;;;;;
24/08/13;274,75;;;;;;;;;;;;;;;;;
25/08/13;270,82;;;;;;;;;;;;;;;;;
26/08/13;302,89;;;;;;;;;;;;;;;;;
27/08/13;306,17;;;;;;;;;;;;;;;;;
28/08/13;308,16;;;;;;;;;;;;;;;;;
29/08/13;305,69;;;;;;;;;;;;;;;;;
30/08/13;296,77;;;;;;;;;;;;;;;;;
31/08/13;275,4;;;;;;;;;;;;;;;;;
01/09/13;263,02;;;;;;;;;;;;;;;;;
02/09/13;280,39;;;;;;;;;;;;;;;;;
03/09/13;305,41;;;;;;;;;;;;;;;;;
04/09/13;311,74;;;;;;;;;;;;;;;;;
05/09/13;310,93;;;;;;;;;;;;;;;;;
06/09/13;297,24;;;;;;;;;;;;;;;;;
07/09/13;293,36;;;;;;;;;;;;;;;;;
08/09/13;288,11;;;;;;;;;;;;;;;;;
09/09/13;325,21;;;;;;;;;;;;;;;;;
10/09/13;334,31;;;;;;;;;;;;;;;;;
11/09/13;331,37;;;;;;;;;;;;;;;;;
12/09/13;330,18;;;;;;;;;;;;;;;;;
13/09/13;332,26;;;;;;;;;;;;;;;;;
14/09/13;300,06;;;;;;;;;;;;;;;;;
15/09/13;286,9;;;;;;;;;;;;;;;;;
16/09/13;296,91;;;;;;;;;;;;;;;;;
17/09/13;300,36;;;;;;;;;;;;;;;;;
18/09/13;309,15;;;;;;;;;;;;;;;;;
19/09/13;312,51;;;;;;;;;;;;;;;;;
20/09/13;308,63;;;;;;;;;;;;;;;;;
21/09/13;283,64;;;;;;;;;;;;;;;;;
22/09/13;265,78;;;;;;;;;;;;;;;;;
23/09/13;288,18;;;;;;;;;;;;;;;;;
24/09/13;323,82;;;;;;;;;;;;;;;;;
25/09/13;337,4;;;;;;;;;;;;;;;;;
26/09/13;329,54;;;;;;;;;;;;;;;;;
27/09/13;320,77;;;;;;;;;;;;;;;;;
28/09/13;306,92;;;;;;;;;;;;;;;;;
29/09/13;300,63;;;;;;;;;;;;;;;;;
30/09/13;321,39;;;;;;;;;;;;;;;;;
01/10/13;335,4;;;;;;;;;;;;;;;;;
02/10/13;323,06;;;;;;;;;;;;;;;;;
03/10/13;309,25;;;;;;;;;;;;;;;;;
04/10/13;306,82;;;;;;;;;;;;;;;;;
05/10/13;298,8;;;;;;;;;;;;;;;;;
06/10/13;302,32;;;;;;;;;;;;;;;;;
07/10/13;315,5;;;;;;;;;;;;;;;;;
08/10/13;317,7;;;;;;;;;;;;;;;;;
09/10/13;306,8;;;;;;;;;;;;;;;;;
10/10/13;313,52;;;;;;;;;;;;;;;;;
11/10/13;310,03;;;;;;;;;;;;;;;;;
12/10/13;303,82;;;;;;;;;;;;;;;;;
13/10/13;304,75;;;;;;;;;;;;;;;;;
14/10/13;335,1;;;;;;;;;;;;;;;;;
15/10/13;342,3;;;;;;;;;;;;;;;;;
16/10/13;350,15;;;;;;;;;;;;;;;;;
17/10/13;333,65;;;;;;;;;;;;;;;;;
18/10/13;331,6;;;;;;;;;;;;;;;;;
19/10/13;320,98;;;;;;;;;;;;;;;;;
20/10/13;318,07;;;;;;;;;;;;;;;;;
21/10/13;356,86;;;;;;;;;;;;;;;;;
22/10/13;323,43;;;;;;;;;;;;;;;;;
23/10/13;307,09;;;;;;;;;;;;;;;;;
24/10/13;303,79;;;;;;;;;;;;;;;;;
25/10/13;306,48;;;;;;;;;;;;;;;;;
26/10/13;276,46;;;;;;;;;;;;;;;;;
27/10/13;278,65;;;;;;;;;;;;;;;;;
28/10/13;279,36;;;;;;;;;;;;;;;;;
29/10/13;282,54;;;;;;;;;;;;;;;;;
30/10/13;280,31;;;;;;;;;;;;;;;;;
31/10/13;278,89;;;;;;;;;;;;;;;;;
01/11/13;279,93;;;;;;;;;;;;;;;;;
02/11/13;275,17;;;;;;;;;;;;;;;;;
03/11/13;265,04;;;;;;;;;;;;;;;;;
04/11/13;278,9;;;;;;;;;;;;;;;;;
05/11/13;291,86;;;;;;;;;;;;;;;;;
06/11/13;299,95;;;;;;;;;;;;;;;;;
07/11/13;297,87;;;;;;;;;;;;;;;;;
08/11/13;296,81;;;;;;;;;;;;;;;;;
09/11/13;287,75;;;;;;;;;;;;;;;;;
10/11/13;284,88;;;;;;;;;;;;;;;;;
11/11/13;312,9;;;;;;;;;;;;;;;;;
12/11/13;299,36;;;;;;;;;;;;;;;;;
13/11/13;302,21;;;;;;;;;;;;;;;;;
14/11/13;312,82;;;;;;;;;;;;;;;;;
15/11/13;302,92;;;;;;;;;;;;;;;;;
16/11/13;271,07;;;;;;;;;;;;;;;;;
17/11/13;275,75;;;;;;;;;;;;;;;;;
18/11/13;309,98;;;;;;;;;;;;;;;;;
19/11/13;317,78;;;;;;;;;;;;;;;;;
20/11/13;336,41;;;;;;;;;;;;;;;;;
21/11/13;337,7;;;;;;;;;;;;;;;;;
22/11/13;338,31;;;;;;;;;;;;;;;;;
23/11/13;303,98;;;;;;;;;;;;;;;;;
24/11/13;288,24;;;;;;;;;;;;;;;;;
25/11/13;338,08;;;;;;;;;;;;;;;;;
26/11/13;344,66;;;;;;;;;;;;;;;;;
27/11/13;296,85;;;;;;;;;;;;;;;;;
28/11/13;283,58;;;;;;;;;;;;;;;;;
29/11/13;304,56;;;;;;;;;;;;;;;;;
30/11/13;299,35;;;;;;;;;;;;;;;;;
01/12/13;279,51;;;;;;;;;;;;;;;;;
02/12/13;348,9;;;;;;;;;;;;;;;;;
03/12/13;302,35;;;;;;;;;;;;;;;;;
04/12/13;293,55;;;;;;;;;;;;;;;;;
05/12/13;287,17;;;;;;;;;;;;;;;;;
06/12/13;287,36;;;;;;;;;;;;;;;;;
07/12/13;299,44;;;;;;;;;;;;;;;;;
08/12/13;300,23;;;;;;;;;;;;;;;;;
09/12/13;363,36;;;;;;;;;;;;;;;;;
10/12/13;324,8;;;;;;;;;;;;;;;;;
11/12/13;306,23;;;;;;;;;;;;;;;;;
12/12/13;287,33;;;;;;;;;;;;;;;;;
13/12/13;290,55;;;;;;;;;;;;;;;;;
14/12/13;277,14;;;;;;;;;;;;;;;;;
15/12/13;261,62;;;;;;;;;;;;;;;;;
16/12/13;267,58;;;;;;;;;;;;;;;;;
17/12/13;277,59;;;;;;;;;;;;;;;;;
18/12/13;283,75;;;;;;;;;;;;;;;;;
19/12/13;261,45;;;;;;;;;;;;;;;;;
20/12/13;261,88;;;;;;;;;;;;;;;;;
21/12/13;243,94;;;;;;;;;;;;;;;;;
22/12/13;233,37;;;;;;;;;;;;;;;;;
23/12/13;247,96;;;;;;;;;;;;;;;;;
24/12/13;230,56;;;;;;;;;;;;;;;;;
25/12/13;238,09;;;;;;;;;;;;;;;;;
26/12/13;248,12;;;;;;;;;;;;;;;;;
27/12/13;248,67;;;;;;;;;;;;;;;;;
28/12/13;235,58;;;;;;;;;;;;;;;;;
29/12/13;241;;;;;;;;;;;;;;;;;
30/12/13;249,17;;;;;;;;;;;;;;;;;
31/12/13;243,72;;;;;;;;;;;;;;;;;
01/01/14;236,68;;;;;;;;;;;;;;;;;
02/01/14;250,4;;;;;;;;;;;;;;;;;
03/01/14;246,12;;;;;;;;;;;;;;;;;
04/01/14;234,79;;;;;;;;;;;;;;;;;
05/01/14;243,71;;;;;;;;;;;;;;;;;
06/01/14;236,55;;;;;;;;;;;;;;;;;
07/01/14;245,31;;;;;;;;;;;;;;;;;
08/01/14;246,56;;;;;;;;;;;;;;;;;
09/01/14;250,54;;;;;;;;;;;;;;;;;
10/01/14;254,22;;;;;;;;;;;;;;;;;
11/01/14;250,8;;;;;;;;;;;;;;;;;
12/01/14;255,62;;;;;;;;;;;;;;;;;
13/01/14;329,32;;;;;;;;;;;;;;;;;
14/01/14;348,34;;;;;;;;;;;;;;;;;
15/01/14;347,45;;;;;;;;;;;;;;;;;
16/01/14;270,76;;;;;;;;;;;;;;;;;
17/01/14;286,73;;;;;;;;;;;;;;;;;
18/01/14;259,16;;;;;;;;;;;;;;;;;
19/01/14;256,34;;;;;;;;;;;;;;;;;
20/01/14;288,8;;;;;;;;;;;;;;;;;
21/01/14;353,14;;;;;;;;;;;;;;;;;
22/01/14;355,5;;;;;;;;;;;;;;;;;
23/01/14;337,94;;;;;;;;;;;;;;;;;
24/01/14;346,18;;;;;;;;;;;;;;;;;
25/01/14;274,23;;;;;;;;;;;;;;;;;
26/01/14;265,55;;;;;;;;;;;;;;;;;
27/01/14;277,78;;;;;;;;;;;;;;;;;
28/01/14;286,53;;;;;;;;;;;;;;;;;
29/01/14;289,51;;;;;;;;;;;;;;;;;
30/01/14;303,87;;;;;;;;;;;;;;;;;
31/01/14;315,11;;;;;;;;;;;;;;;;;
01/02/14;264,23;;;;;;;;;;;;;;;;;
02/02/14;256,35;;;;;;;;;;;;;;;;;
03/02/14;281,48;;;;;;;;;;;;;;;;;
04/02/14;274;;;;;;;;;;;;;;;;;
05/02/14;271,33;;;;;;;;;;;;;;;;;
06/02/14;265,9;;;;;;;;;;;;;;;;;
07/02/14;255,82;;;;;;;;;;;;;;;;;
08/02/14;242,68;;;;;;;;;;;;;;;;;
09/02/14;237,26;;;;;;;;;;;;;;;;;
10/02/14;261,82;;;;;;;;;;;;;;;;;
11/02/14;265,94;;;;;;;;;;;;;;;;;
12/02/14;262,8;;;;;;;;;;;;;;;;;
13/02/14;258,41;;;;;;;;;;;;;;;;;
14/02/14;258,57;;;;;;;;;;;;;;;;;
15/02/14;231,71;;;;;;;;;;;;;;;;;
16/02/14;230,26;;;;;;;;;;;;;;;;;
17/02/14;253,82;;;;;;;;;;;;;;;;;
18/02/14;263,95;;;;;;;;;;;;;;;;;
19/02/14;281,54;;;;;;;;;;;;;;;;;
20/02/14;266,3;;;;;;;;;;;;;;;;;
21/02/14;249,19;;;;;;;;;;;;;;;;;
22/02/14;232,32;;;;;;;;;;;;;;;;;
23/02/14;218,29;;;;;;;;;;;;;;;;;
24/02/14;229,66;;;;;;;;;;;;;;;;;
25/02/14;234,09;;;;;;;;;;;;;;;;;
26/02/14;250,04;;;;;;;;;;;;;;;;;
27/02/14;246,14;;;;;;;;;;;;;;;;;
28/02/14;247;;;;;;;;;;;;;;;;;
01/03/14;239,04;;;;;;;;;;;;;;;;;
02/03/14;230,58;;;;;;;;;;;;;;;;;
03/03/14;233,72;;;;;;;;;;;;;;;;;
04/03/14;254,89;;;;;;;;;;;;;;;;;
05/03/14;258,54;;;;;;;;;;;;;;;;;
06/03/14;235,59;;;;;;;;;;;;;;;;;
07/03/14;216,96;;;;;;;;;;;;;;;;;
08/03/14;212,43;;;;;;;;;;;;;;;;;
09/03/14;195,43;;;;;;;;;;;;;;;;;
10/03/14;220,12;;;;;;;;;;;;;;;;;
11/03/14;225,59;;;;;;;;;;;;;;;;;
12/03/14;222,77;;;;;;;;;;;;;;;;;
13/03/14;225,64;;;;;;;;;;;;;;;;;
14/03/14;217,46;;;;;;;;;;;;;;;;;
15/03/14;194,89;;;;;;;;;;;;;;;;;
16/03/14;199,24;;;;;;;;;;;;;;;;;
17/03/14;215,2;;;;;;;;;;;;;;;;;
18/03/14;222,27;;;;;;;;;;;;;;;;;
19/03/14;211,94;;;;;;;;;;;;;;;;;
20/03/14;203,14;;;;;;;;;;;;;;;;;
21/03/14;196,3;;;;;;;;;;;;;;;;;
22/03/14;202,6;;;;;;;;;;;;;;;;;
23/03/14;198,37;;;;;;;;;;;;;;;;;
24/03/14;230,34;;;;;;;;;;;;;;;;;
25/03/14;228,2;;;;;;;;;;;;;;;;;
26/03/14;227,98;;;;;;;;;;;;;;;;;
27/03/14;234,21;;;;;;;;;;;;;;;;;
28/03/14;236,13;;;;;;;;;;;;;;;;;
29/03/14;223,25;;;;;;;;;;;;;;;;;
30/03/14;221,39;;;;;;;;;;;;;;;;;
31/03/14;243,63;;;;;;;;;;;;;;;;;
01/04/14;261,83;;;;;;;;;;;;;;;;;
02/04/14;257,76;;;;;;;;;;;;;;;;;
03/04/14;244,75;;;;;;;;;;;;;;;;;
04/04/14;231,15;;;;;;;;;;;;;;;;;
05/04/14;222,43;;;;;;;;;;;;;;;;;
06/04/14;212,76;;;;;;;;;;;;;;;;;
07/04/14;231,32;;;;;;;;;;;;;;;;;
08/04/14;213,93;;;;;;;;;;;;;;;;;
09/04/14;209,93;;;;;;;;;;;;;;;;;
10/04/14;239,96;;;;;;;;;;;;;;;;;
11/04/14;220,2;;;;;;;;;;;;;;;;;
12/04/14;199,18;;;;;;;;;;;;;;;;;
13/04/14;159,8;;;;;;;;;;;;;;;;;
14/04/14;189,15;;;;;;;;;;;;;;;;;
15/04/14;198,86;;;;;;;;;;;;;;;;;
16/04/14;212,1;;;;;;;;;;;;;;;;;
17/04/14;191,97;;;;;;;;;;;;;;;;;
18/04/14;192,47;;;;;;;;;;;;;;;;;
19/04/14;198,19;;;;;;;;;;;;;;;;;
20/04/14;179,69;;;;;;;;;;;;;;;;;
21/04/14;181,16;;;;;;;;;;;;;;;;;
22/04/14;199,31;;;;;;;;;;;;;;;;;
23/04/14;199,09;;;;;;;;;;;;;;;;;
24/04/14;211,44;;;;;;;;;;;;;;;;;
25/04/14;215,3;;;;;;;;;;;;;;;;;
26/04/14;200,15;;;;;;;;;;;;;;;;;
27/04/14;184,08;;;;;;;;;;;;;;;;;
28/04/14;215,96;;;;;;;;;;;;;;;;;
29/04/14;216,52;;;;;;;;;;;;;;;;;
30/04/14;229,96;;;;;;;;;;;;;;;;;
01/05/14;192,97;;;;;;;;;;;;;;;;;
02/05/14;216,33;;;;;;;;;;;;;;;;;
03/05/14;203,43;;;;;;;;;;;;;;;;;
04/05/14;208,97;;;;;;;;;;;;;;;;;
05/05/14;245,52;;;;;;;;;;;;;;;;;
06/05/14;239,52;;;;;;;;;;;;;;;;;
07/05/14;245,49;;;;;;;;;;;;;;;;;
08/05/14;252,42;;;;;;;;;;;;;;;;;
09/05/14;252,24;;;;;;;;;;;;;;;;;
10/05/14;217,22;;;;;;;;;;;;;;;;;
11/05/14;214,91;;;;;;;;;;;;;;;;;
12/05/14;265,68;;;;;;;;;;;;;;;;;
13/05/14;261,25;;;;;;;;;;;;;;;;;
14/05/14;257,91;;;;;;;;;;;;;;;;;
15/05/14;251,34;;;;;;;;;;;;;;;;;
16/05/14;231,19;;;;;;;;;;;;;;;;;
17/05/14;191,23;;;;;;;;;;;;;;;;;
18/05/14;179,73;;;;;;;;;;;;;;;;;
19/05/14;225,01;;;;;;;;;;;;;;;;;
20/05/14;225,54;;;;;;;;;;;;;;;;;
21/05/14;214,17;;;;;;;;;;;;;;;;;
22/05/14;198,36;;;;;;;;;;;;;;;;;
23/05/14;200,23;;;;;;;;;;;;;;;;;
24/05/14;152,46;;;;;;;;;;;;;;;;;
25/05/14;142,65;;;;;;;;;;;;;;;;;
26/05/14;228,17;;;;;;;;;;;;;;;;;
27/05/14;210,47;;;;;;;;;;;;;;;;;
28/05/14;205,01;;;;;;;;;;;;;;;;;
29/05/14;169,11;;;;;;;;;;;;;;;;;
30/05/14;207,6;;;;;;;;;;;;;;;;;
31/05/14;151,77;;;;;;;;;;;;;;;;;
01/06/14;157,75;;;;;;;;;;;;;;;;;
02/06/14;231,67;;;;;;;;;;;;;;;;;
